asin,count,star
B0009I8H8A,44,4.613636363636363
B0009IGYM6,5,3.4
B0009ILG0G,12,4.583333333333333
B0009IU81O,20,4.2
B0009IU8E6,5,4.4
B0009IU8JG,5,4.8
B0009IWER0,5,4.8
B0009J3A9K,6,4.166666666666667
B0009J5K2U,37,3.8378378378378377
B0009JE76U,15,4.533333333333333
B0009JE7CY,12,3.6666666666666665
B0009JE7EW,7,4.714285714285714
B0009JI95K,6,4.666666666666667
B0009JIJ8M,14,4.714285714285714
B0009JQZOC,32,4.28125
B0009K5WFO,17,4.176470588235294
B0009KADGM,12,4.583333333333333
B0009KADI0,6,3
B0009KN2BU,16,4.3125
B0009KNC5Q,16,4.375
B0009L7OIG,6,4.666666666666667
B0009LONXA,20,4.1
B0009M964A,5,4.8
B0009M96CW,5,5
B0009MK8GK,11,4.7272727272727275
B0009MK8HO,7,4.285714285714286
B0009MQIRS,9,4
B0009MZTCS,5,3.8
B0009MZTL4,6,4.333333333333333
B0009MZUO0,12,4.666666666666667
B0009MZUW2,33,4.393939393939394
B0009MZUXQ,9,4.555555555555555
B0009MZVHG,13,4.3076923076923075
B0009MZVJY,5,5
B0009MZVO4,5,4.2
B0009MZVS0,24,4.458333333333333
B0009MZW2A,13,4.923076923076923
B0009MZW34,24,4.833333333333333
B0009MZWDY,15,4.466666666666667
B0009MZXI8,17,4.529411764705882
B0009MZXOC,6,4
B0009MZXT2,7,4.857142857142857
B0009MZY5A,19,4.894736842105263
B0009MZYDW,29,4.482758620689655
B0009NERIO,24,4.833333333333333
B0009NQODA,5,4.2
B0009NUIUU,25,4.2
B0009NX3F2,16,4.4375
B0009NZ5US,5,4.4
B0009O6ZMY,5,5
B0009OJDLO,8,4.875
B0009OOCCY,5,4.4
B0009OTUJE,5,4.6
B0009P66Z4,16,4.25
B0009P6730,8,4.75
B0009PCTTQ,13,4.076923076923077
B0009PS1NE,13,3.923076923076923
B0009RG94K,7,4.428571428571429
B0009RNXNA,33,4.363636363636363
B0009RS8IA,5,3.8
B0009STNQA,8,3.625
B0009U4Z3Y,10,4.1
B0009U55MO,5,2.8
B0009U69R4,19,4.894736842105263
B0009U6A4Q,47,4.574468085106383
B0009U6VTK,7,4.714285714285714
B0009U7RCK,22,4.409090909090909
B0009U836Y,12,4.166666666666667
B0009VEXZS,5,4.2
B0009VRQ16,5,5
B0009WM4P8,7,4.428571428571429
B0009WXTX4,6,4.166666666666667
B0009X47N4,11,4.454545454545454
B0009XZ3S2,10,4.3
B0009Y6DTE,10,4.2
B0009YGY0M,50,3.96
B0009Z6AI2,26,4.538461538461538
B000A13NJO,10,4.7
B000A16YFE,9,4.444444444444445
B000A1EK5K,16,3.9375
B000A1GVKC,11,4.7272727272727275
B000A1GVZW,14,4.642857142857143
B000A2BGV0,9,4.222222222222222
B000A2BIS6,19,4.473684210526316
B000A2FTN6,9,4.333333333333333
B000A2K4WC,9,4.666666666666667
B000A2K7BA,13,4.538461538461538
B000A2K84G,14,4.142857142857143
B000A2K8RS,19,4.315789473684211
B000A2K9GI,6,3.5
B000A2KAO4,8,3.5
B000A2KC7O,36,4.5
B000A2KCLU,18,4.166666666666667
B000A2KE36,5,4
B000A2KEFE,8,4.75
B000A32FBE,6,4.166666666666667
B000A33QQC,27,4.185185185185185
B000A33QVW,11,3.4545454545454546
B000A33QYY,12,4.083333333333333
B000A33R4S,7,3.142857142857143
B000A33RX4,5,4.2
B000A38CBQ,11,4.2727272727272725
B000A38CWU,43,4.558139534883721
B000A38EZA,24,4.666666666666667
B000A38FW2,6,4.333333333333333
B000A38FYA,8,4.875
B000A38JLY,10,4.3
B000A3BUG0,10,4.5
B000A3BVSM,9,4.333333333333333
B000A3D9PA,6,3.5
B000A3DA22,12,4.166666666666667
B000A3VM6I,8,4.25
B000A414PG,8,3
B000A5FQSG,31,4
B000A6U8IS,5,4.8
B000A6W2E6,17,4.529411764705882
B000A794KU,66,4.4393939393939394
B000A794Q4,10,4.3
B000A7G45I,36,3.861111111111111
B000A7KB7U,17,4.176470588235294
B000A80JXA,22,4.545454545454546
B000AA2XQ4,11,4.818181818181818
B000AAC27O,18,4.444444444444445
B000AAH3I2,5,4.6
B000AAI9MG,14,4
B000AAQCJS,8,3.75
B000AB286S,8,4.75
B000AC7OCK,51,4.392156862745098
B000ACLSRC,5,3.6
B000AEHVJE,5,4.4
B000AEJNE0,12,4.833333333333333
B000AEJNF4,13,4.769230769230769
B000AGYEPG,47,4.361702127659575
B000AHHTRU,9,4.777777777777778
B000AHYJAU,8,4.875
B000AI3BUS,51,4.470588235294118
B000AK4DZS,12,4.583333333333333
B000AK6DY2,6,4.666666666666667
B000AKB3JW,5,4
B000AKOFXI,5,4
B000AKWVFC,8,4.75
B000ALKJT6,7,3
B000AM2IIU,12,4.666666666666667
B000AM9W5W,67,3.7313432835820897
B000AMCG78,16,3.9375
B000AMD6FE,5,4.6
B000AMR2C2,16,4.5625
B000AN0642,27,4.444444444444445
B000AN62RC,18,4.111111111111111
B000AO59MU,8,4
B000AO5AWE,8,4.25
B000AO7PXQ,41,3.4390243902439024
B000AOMDFG,7,3.4285714285714284
B000AOO78W,6,4.333333333333333
B000AOR16W,5,4
B000AOZHZE,8,4.375
B000AOZIIA,17,4.764705882352941
B000AOZJUW,24,4.125
B000AOZJZM,66,4.166666666666667
B000AP3TQM,5,4.2
B000AQ65OO,6,3.6666666666666665
B000AQ9L4A,11,4.363636363636363
B000AQTA96,5,3.6
B000AQTAAK,8,4.625
B000AQTAI2,6,4.166666666666667
B000AQVRVK,7,4.142857142857143
B000AQVRWO,7,4.714285714285714
B000AR7RUO,8,4.5
B000AR7RZY,5,4
B000AR7S3A,43,4.27906976744186
B000AR96IK,8,3.375
B000AR96LW,9,4.777777777777778
B000ARB1SS,12,4.083333333333333
B000ARB1UQ,70,4.385714285714286
B000ARB5HA,26,4.346153846153846
B000ARB8DG,36,4.333333333333333
B000ARB8HM,23,4.043478260869565
B000ARB8UE,38,4.552631578947368
B000ARDYRY,13,4.461538461538462
B000AREBEO,5,3.4
B000AREGNK,10,4.2
B000AREK72,40,4.2
B000ARGV24,5,3.6
B000ARH8WG,6,4.5
B000ARKLJS,8,4.5
B000ARPMY2,10,3.5
B000ARPMYW,28,4.357142857142857
B000ARPN1O,51,4.392156862745098
B000ARPN32,9,4.111111111111111
B000ARPN46,38,4.5
B000ARPN5A,17,4.352941176470588
B000ARTQG2,61,4.278688524590164
B000ARTQGM,24,4.458333333333333
B000ARW60U,18,4.666666666666667
B000AS732U,15,4.2
B000ASGZTW,5,5
B000ASGZZQ,6,3.8333333333333335
B000ATDT9U,5,4.2
B000ATDVES,5,4.2
B000AUKTCO,5,4.2
B000AUKTGK,13,4.3076923076923075
B000AUVTJQ,26,4.3076923076923075
B000AXPUJ8,8,4.375
B000AXV06U,5,3.8
B000AXVDOO,16,3.625
B000AY5JS4,8,4
B000AYSH5Q,5,4.2
B000AYTYJE,8,4.5
B000AYTYK8,17,4.117647058823529
B000AYTYLW,13,4.923076923076923
B000AYUMUY,22,4.5
B000AYW0KO,29,4.689655172413793
B000AYW0LI,21,4.476190476190476
B000AYW0M2,19,4.2105263157894735
B000AYW0OU,9,4.111111111111111
B000AYYIYU,38,4.2894736842105265
B000B14ERS,46,3.630434782608696
B000B24UPI,17,4.235294117647059
B000B252HI,7,3.2857142857142856
B000B2I3PG,24,4.166666666666667
B000B2MEU6,19,4.2105263157894735
B000B2RZXW,5,3.6
B000B2TIE6,25,4.28
B000B2XPFO,10,5
B000B2ZFQG,12,3.6666666666666665
B000B33IQE,9,4.222222222222222
B000B3EO0I,5,4
B000B4ZXV6,21,4.523809523809524
B000B52548,12,3.6666666666666665
B000B5255M,5,3.6
B000B5256G,17,3.823529411764706
B000B5459Q,17,4.470588235294118
B000B545BO,10,4.3
B000B545E6,6,4.333333333333333
B000B545EG,6,4.333333333333333
B000B545F0,10,4.1
B000B55AEA,20,4.15
B000B55AFE,25,3.88
B000B5GU1M,5,4.6
B000B5K40K,5,5
B000B5KVPS,6,4.333333333333333
B000B5MI3Q,6,4
B000B5OD4I,9,5
B000B5U75C,17,4.294117647058823
B000B5YAOQ,14,4.5
B000B61NCC,7,5
B000B66OI0,11,4.454545454545454
B000B69T32,10,4.7
B000B6CSIK,6,3.8333333333333335
B000B6CSIU,34,4.5588235294117645
B000B6RWJ0,28,4.785714285714286
B000B6RWJK,5,4.6
B000B74XVY,24,3.4583333333333335
B000B76XEO,19,4.2631578947368425
B000B7IZ3G,10,4
B000B7MBHM,5,4.6
B000B7MG36,8,4.375
B000B7VD80,5,4.8
B000B84URK,25,4.28
B000B8C20W,24,3.125
B000B8NKR6,13,4.076923076923077
B000B8P7Y0,72,4.819444444444445
B000B8PUH4,33,4.424242424242424
B000B8U0QU,11,4.090909090909091
B000B8ZAVK,24,4.791666666666667
B000BAZ7PC,5,5
B000BB0GVQ,15,4.2
B000BB15ZC,17,4.588235294117647
B000BB3PFU,21,4.619047619047619
B000BB4AMM,7,4.857142857142857
B000BB4KOU,19,4.473684210526316
B000BC8RX4,14,4.5
B000BC8RYI,9,4.555555555555555
B000BDDF30,6,4.333333333333333
B000BERQJS,6,4.333333333333333
B000BFIHVS,57,4.491228070175438
B000BH8FRM,8,3.375
B000BI24HS,5,3.8
B000BI2Q6W,6,5
B000BIDGHU,5,3.2
B000BIUAYW,10,4.5
B000BIVZPA,7,4.714285714285714
B000BJ1RR0,6,3.6666666666666665
B000BJDPM0,9,4.111111111111111
B000BJSTEE,78,4.4743589743589745
B000BJSTEY,40,4.525
B000BK4EII,31,4.096774193548387
B000BKZ4PK,8,4.5
B000BLGGJC,7,4.714285714285714
B000BM667I,25,4.2
B000BM6DDU,40,4.4
B000BM6DFI,24,4.541666666666667
B000BM6DIA,9,4.333333333333333
B000BM8O6Y,8,4.875
B000BME6AC,9,3.888888888888889
B000BMIAOK,10,4
B000BMIUTU,7,4.714285714285714
B000BMPRCS,15,4.8
B000BMTCK6,7,5
B000BMZJ58,5,4
B000BNGN66,6,4.166666666666667
B000BNRWCU,7,4.714285714285714
B000BNRWFW,7,4.142857142857143
B000BO9PJM,5,3.8
B000BOIKYI,13,4.6923076923076925
B000BOLRNO,8,3.5
B000BPECSA,19,4.526315789473684
B000BPLNFU,9,4.666666666666667
B000BPO6VI,8,4.125
B000BQ87QM,12,4.583333333333333
B000BQR55G,29,4.586206896551724
B000BRBYJ8,12,4.916666666666667
B000BROCII,7,4.285714285714286
B000BRQVH8,30,3.966666666666667
B000BSW5Y0,11,4
B000BSW6FS,7,4.571428571428571
B000BT0AEG,5,4.8
B000BTBPWW,8,4
B000BU02PC,12,4.583333333333333
B000BU0BF8,19,3.6842105263157894
B000BU44KQ,7,4.857142857142857
B000BU7EJE,18,4.222222222222222
B000BUBJ9A,18,4.5
B000BUNGNW,5,3.8
B000BUYRLC,5,4.8
B000BVGLTM,16,4.6875
B000BVXXS4,15,4.666666666666667
B000BVYQ9O,5,5
B000BVYQ9Y,5,5
B000BW1S6M,16,4.5625
B000BWB0U6,5,4.6
B000BWKWGE,45,4.688888888888889
B000BX0RXG,7,4.571428571428571
B000BXF0YM,26,3.8846153846153846
B000BYAEK6,5,3.4
B000BYLI3I,5,5
B000BYQRKW,8,4.125
B000BZ1IN2,5,4.6
B000BZGDDM,8,4.25
B000C01G06,6,3.8333333333333335
B000C1UAMA,9,4.333333333333333
B000C20OUC,6,4.666666666666667
B000C2RXTM,7,4.571428571428571
B000C31AFY,29,4.344827586206897
B000C3VB1M,49,4.346938775510204
B000C3YFM4,30,4.133333333333334
B000C41UDA,27,4.407407407407407
B000C4UATA,16,4.1875
B000C9VMJW,8,4.25
B000C9VQJS,5,4.8
B000CBFP84,6,4.333333333333333
B000CBR6KE,6,4.333333333333333
B000CBRCA8,6,3.6666666666666665
B000CC3OMC,6,5
B000CC6LCW,5,4.4
B000CCIPWQ,7,4.428571428571429
B000CCOIE0,10,4.9
B000CCOIMW,19,4.7368421052631575
B000CCYPAM,35,3.857142857142857
B000CCZU1K,18,4.444444444444445
B000CDC8VO,10,4.2
B000CDIGVK,22,3.909090909090909
B000CDNTBC,7,4.285714285714286
B000CEBO4A,13,4
B000CEM61U,6,4
B000CEM6F6,12,4.416666666666667
B000CF3LM2,5,4.6
B000CFHK2O,5,4.6
B000CGL07O,7,2.857142857142857
B000CKI98I,10,3.8
B000CLIO9Q,5,4.4
B000CNAAAA,38,4.657894736842105
B000CNUQ4A,5,4.6
B000CNWC9M,10,4.4
B000CO86KK,30,3.8666666666666667
B000CPB7NW,9,4.333333333333333
B000CPL9MQ,15,4.733333333333333
B000CPZX64,14,4.285714285714286
B000CPZX7S,5,2.6
B000CQV0TM,6,4.833333333333333
B000CQX62G,17,5
B000CRDAMQ,6,5
B000CRN1NE,6,4.333333333333333
B000CSO4LQ,7,3.5714285714285716
B000CSO5N8,8,4
B000CSPYCY,5,5
B000DT8SY8,9,3.4444444444444446
B000DZA4KI,35,3.914285714285714
B000DZSAAE,39,4.743589743589744
B000DZUGOM,126,4.563492063492063
B000E0PP74,27,4.333333333333333
B000E0PPBA,13,4.615384615384615
B000E0Q5UU,56,4.446428571428571
B000E0QSP2,5,4.4
B000E0QUNC,8,2.875
B000E0QWD0,22,3.8636363636363638
B000E16658,7,3.4285714285714284
B000E1CZM6,8,4.375
B000E1VGAI,18,4.388888888888889
B000E1VHE8,15,3.2
B000E3US9G,5,3.6
B000E44GI4,7,4.285714285714286
B000E46AVK,8,4.875
B000E46B7S,20,4.7
B000E48DBU,7,4
B000E48R02,17,4.647058823529412
B000E48RBG,9,4.111111111111111
B000E4C8BG,5,5
B000E4NH1Q,7,4.428571428571429
B000E4OC06,5,4
B000E4Z3YA,5,4
B000E5EB2E,8,4.625
B000E69Z3S,60,4.616666666666666
B000E6JLAA,6,3.5
B000E6KF3M,9,4.666666666666667
B000E6KTRE,5,3.8
B000E7DR1S,16,4.25
B000E842MA,8,3.875
B000E8UQKC,12,4.333333333333333
B000E9626I,15,4.333333333333333
B000E96LAU,33,3.8484848484848486
B000E99E9U,7,5
B000E9BHTK,5,2.4
B000E9BOZ2,58,3.8620689655172415
B000E9LSSK,8,4.25
B000E9ZR6Y,14,4.714285714285714
B000EBC4PY,10,3.8
B000EBZ0PA,20,3.8
B000ECXZHE,49,4.122448979591836
B000EDLQVK,5,3
B000EDOS4C,24,4.5
B000EDZ8YG,10,4.6
B000EG6FAE,27,4.37037037037037
B000EGJSUI,10,3.8
B000EGPKVY,6,4.5
B000EGR6IY,16,4.25
B000EGYO02,6,4.333333333333333
B000EHKMOI,6,5
B000EI859G,8,4.625
B000EIA0LW,12,4.25
B000EIJG0I,111,4.594594594594595
B000EJIABI,11,3.909090909090909
B000EJU5OI,6,4.5
B000EJVQM8,11,3.8181818181818183
B000ELYXOE,9,3.7777777777777777
B000EM6GJ8,6,4.5
B000EN6GI8,5,3.2
B000ENN1IG,10,3.7
B000ENN5R8,9,4.888888888888889
B000ENR8E4,5,3.6
B000EO5JZ8,8,4.5
B000EO76SG,5,5
B000EOZP2A,12,4.416666666666667
B000EP6FZ0,15,4.8
B000EP6PJQ,8,4.75
B000EP70CW,6,4.666666666666667
B000EP72KW,24,4.541666666666667
B000EP7J4G,8,4.5
B000EP7J4Q,10,4.1
B000EPD6KM,5,3.2
B000EPDRRE,6,3.8333333333333335
B000EPILTI,5,4.2
B000EPJIHM,84,4.4523809523809526
B000EPLR2G,30,4.733333333333333
B000EPNMHO,6,3.5
B000EPYCV4,17,3.6470588235294117
B000EQ0DNO,5,5
B000EQE5X8,5,4.2
B000EQR65M,14,4.785714285714286
B000EQR6H0,29,4.379310344827586
B000EQRYPO,5,4.8
B000EQS0WK,20,4.4
B000EQS1D8,10,4.5
B000EQS1JW,43,4.534883720930233
B000EQS1RO,18,4.444444444444445
B000EQU0NW,15,4.6
B000EQU15O,17,4.470588235294118
B000ER9V68,12,4.083333333333333
B000EREX34,19,3.6842105263157894
B000ES3YOW,6,4.166666666666667
B000ESCDJO,17,4.647058823529412
B000ESH8PS,8,4.75
B000ESJLBM,7,4.714285714285714
B000ETYF30,5,4.8
B000EUD9OU,5,4.8
B000EVDFJ8,9,4.666666666666667
B000EVIDHC,30,4.233333333333333
B000EX06S4,5,4.8
B000EX15NY,95,4.463157894736842
B000EX3UUA,12,4.083333333333333
B000EX451I,7,4.714285714285714
B000EX691M,9,4.444444444444445
B000EXFR1K,29,4.517241379310345
B000EXMHY0,7,4.428571428571429
B000EXMN62,5,4.6
B000EXPSZU,24,4
B000EXPTJ0,7,4.428571428571429
B000EXPUCG,36,4.333333333333333
B000EY1I4Y,26,4.346153846153846
B000EYBHMC,7,4.857142857142857
B000EYBK6K,8,4.375
B000EYBKCO,10,4.6
B000EYDIGK,9,3.5555555555555554
B000EYGDMQ,5,4.2
B000EYKXUE,14,4.428571428571429
B000EYUCDM,11,4.454545454545454
B000EZ03PS,35,4.3428571428571425
B000EZT5GG,13,3.5384615384615383
B000EZT6TW,5,4.2
B000EZTOYO,36,4.5
B000F1917W,8,4.375
B000F1BYKO,10,4.7
B000F1CYXK,9,4.555555555555555
B000F1L7GU,6,5
B000F1MXOK,10,4.3
B000F1NFPG,20,4.45
B000F1OGWW,10,4
B000F1PBM6,5,4.2
B000F1RGBU,23,4.304347826086956
B000F1SCU4,54,4.37037037037037
B000F2236M,9,3.6666666666666665
B000F2254M,18,3.611111111111111
B000F24I9M,8,4.625
B000F38TOG,10,3.6
B000F38TP0,6,4.333333333333333
B000F3N85G,5,3.6
B000F3VA10,5,4.2
B000F3WZNW,14,4.071428571428571
B000F3WZQO,8,4.125
B000F3WZSW,5,4.2
B000F3YMXS,28,4.392857142857143
B000F41AV4,5,5
B000F43MXS,8,4.375
B000F45W9A,5,3
B000F4CP40,16,3.75
B000F4G5HS,9,4.222222222222222
B000F4KQ0U,7,5
B000F4NMHO,21,4.0476190476190474
B000F4U8AI,5,4.6
B000F5I9JO,6,4.833333333333333
B000F5TH6S,64,4.390625
B000F7FDGE,5,4.6
B000F7OVKI,5,5
B000F8W8LG,9,4.222222222222222
B000F9XDVY,5,4.2
B000F9XGY8,5,5
B000FAGUYK,5,4.6
B000FAU5MS,10,4
B000FAWKJY,5,3.4
B000FAWTS6,5,4.4
B000FB6CE2,23,4.391304347826087
B000FB8E20,34,4.205882352941177
B000FBKGC6,7,4.285714285714286
B000FBKJGO,40,4.175
B000FBKSY2,20,4.15
B000FBMFMU,11,3.4545454545454546
B000FBO0DM,133,4.586466165413534
B000FBPY6E,10,4.4
B000FBWCKA,14,4.428571428571429
B000FBYDTS,56,4.375
B000FCFBD4,6,4
B000FCR3N0,7,4.571428571428571
B000FD6PWE,6,4.5
B000FDKU3O,11,4.545454545454546
B000FDOIIW,5,4.6
B000FDSKVS,8,4.5
B000FDSKX6,6,4.333333333333333
B000FDSKZY,6,4.5
B000FDXA6I,17,4.117647058823529
B000FDXA9A,7,4.714285714285714
B000FDXK90,7,4.285714285714286
B000FE5LBO,49,4.36734693877551
B000FE5LC8,12,4.666666666666667
B000FE5LJ6,5,4.4
B000FE5QK0,5,4.2
B000FECEGY,6,4.333333333333333
B000FEKN26,7,4.714285714285714
B000FELZKU,6,4
B000FEY76O,8,4.25
B000FFA46K,12,4.25
B000FFF64K,5,3.8
B000FFGRL6,5,3.6
B000FFITSA,8,4.25
B000FFITTO,8,4.75
B000FFVCIE,9,3.4444444444444446
B000FFXLOC,47,4.1063829787234045
B000FGABD0,5,4.2
B000FGABIK,6,4
B000FGDE70,7,3.7142857142857144
B000FGDE8O,5,4.6
B000FGJL0O,7,3.857142857142857
B000FGKC2U,5,5
B000FGKDLK,8,4.25
B000FGLOIQ,5,4.4
B000FGM4TO,6,4.666666666666667
B000FGRTN0,5,4
B000FGU79S,21,4.142857142857143
B000FGVWLK,5,4.6
B000FGYUNW,5,4.2
B000FH4JJQ,110,4.536363636363636
B000FH9EQO,8,4.875
B000FHB7SC,5,4.6
B000FHFHNS,11,3.272727272727273
B000FHFIG4,7,4.285714285714286
B000FHFVA2,5,4.8
B000FIJQI4,9,4.555555555555555
B000FIJVU2,8,4.75
B000FIK09S,5,5
B000FIS5U4,45,4.533333333333333
B000FIV1Q4,34,4.676470588235294
B000FIV1XW,36,4.472222222222222
B000FIVQBO,8,3.875
B000FJD5WG,7,4.857142857142857
B000FJZQQY,8,4.875
B000FK573U,7,4.285714285714286
B000FK5R6C,79,4.405063291139241
B000FK661M,9,3.7777777777777777
B000FK8XQ8,8,5
B000FKK0U0,7,3.7142857142857144
B000FL1M1K,44,4.295454545454546
B000FLCZ5M,17,4.117647058823529
B000FLX2PY,7,3.4285714285714284
B000FNAQ7Y,5,4.8
B000FNUGRE,5,3.4
B000FOJZVQ,37,4.297297297297297
B000FOX9YK,19,4.368421052631579
B000FP79H2,15,4.266666666666667
B000FPVUJA,20,4.15
B000FPWA8K,5,3.4
B000FPX5Y8,6,4.833333333333333
B000FPZ47O,7,4.428571428571429
B000FQ0WC0,10,4.2
B000FQCX1I,22,3.909090909090909
B000FRVEL2,5,4.8
B000FS3JNW,5,2.8
B000FS3KFY,19,4.631578947368421
B000FS7MZ8,11,4.818181818181818
B000FSF6N8,5,4.8
B000FTLAOQ,8,4.75
B000FTN1UC,7,2.857142857142857
B000FTP77W,7,4.142857142857143
B000FUA18Q,5,4.2
B000FVC50M,10,4.2
B000FVC5NE,8,4.625
B000FVE2HQ,5,4.8
B000FVE3A2,5,4.2
B000FVE3AC,9,4.333333333333333
B000FVE3DE,6,4.333333333333333
B000FVVXG4,24,4.666666666666667
B000FVWKQQ,17,4.294117647058823
B000FVY33E,14,4.428571428571429
B000FVY4JW,6,4.5
B000FW4LLM,8,4.125
B000FWASIW,5,3.2
B000FX1C40,10,4.8
B000FXSTAA,15,4.466666666666667
B000FXSU5Y,7,4.714285714285714
B000FXSVDU,23,4.304347826086956
B000FXSZVI,22,4.454545454545454
B000FYTIZY,5,4.6
B000FZ3UCA,26,4.8076923076923075
B000G01U80,7,4.285714285714286
B000G07GTC,19,3.9473684210526314
B000G0QP0S,11,3.909090909090909
B000G112FA,15,3.6666666666666665
B000G1FDF0,5,3.4
B000G1JM02,60,4.633333333333334
B000G1KBMK,10,4.3
B000G1OKVS,12,5
B000G23DQK,18,4.666666666666667
B000G24LJS,8,4.125
B000G250Y8,11,4.818181818181818
B000G2M7K8,28,4.428571428571429
B000G2TBGG,9,4.222222222222222
B000G35S9O,7,4.285714285714286
B000G3NDUK,13,4.3076923076923075
B000G42Z2Q,16,4.3125
B000G5TDGQ,6,3.8333333333333335
B000G5TG8Q,7,4.857142857142857
B000G6R7B8,13,4.461538461538462
B000G6SRW6,11,4.090909090909091
B000G76L64,5,5
B000G7BCRW,7,4.285714285714286
B000G7BFEC,6,3.1666666666666665
B000G7VINA,14,4.5
B000G7VYSE,12,4.916666666666667
B000G7WMIA,14,4.285714285714286
B000G7Y34Q,14,4.714285714285714
B000G7YDPU,5,3.6
B000G8011Y,13,4.153846153846154
B000G9F366,6,4
B000G9ITHQ,12,4.333333333333333
B000GA4ERY,9,3.111111111111111
B000GA5YPK,7,5
B000GAUOHS,14,4.5
B000GAVWN8,7,4.428571428571429
B000GAW1BU,8,4
B000GAWS7W,19,4.526315789473684
B000GAWS9U,6,4.333333333333333
B000GAWSA4,6,4.5
B000GAWSCW,13,4.384615384615385
B000GAWSDG,36,4.138888888888889
B000GAWSEU,5,4.8
B000GAWSFE,5,4.4
B000GAWSFO,9,4.333333333333333
B000GAWSHC,10,4.8
B000GAWSHM,36,4.583333333333333
B000GAYQJ0,13,4.615384615384615
B000GAYQJK,20,4.05
B000GAYQKO,18,4.222222222222222
B000GAYQKY,52,4.75
B000GAYQL8,27,4.851851851851852
B000GAYQLI,34,4.529411764705882
B000GAYQM2,6,4.5
B000GAYQMC,5,4.2
B000GAYQNG,11,4.7272727272727275
B000GAYQNQ,13,4.384615384615385
B000GAYQOK,20,4.25
B000GAYQRM,5,5
B000GAYQTU,10,4.2
B000GAYQU4,17,4.411764705882353
B000GB0FXU,8,4.875
B000GB0FYE,14,3.7857142857142856
B000GB0FYO,15,4.2
B000GB0FZ8,8,4
B000GB0FZI,13,4.076923076923077
B000GB0FZS,6,4.5
B000GB0G02,28,4.178571428571429
B000GB0G1G,9,3.6666666666666665
B000GB0G2A,16,4
B000GB0G2K,35,3.9714285714285715
B000GB0G5M,9,4.222222222222222
B000GB0G66,6,3.8333333333333335
B000GB0G6Q,5,4.4
B000GB0G7A,22,4.409090909090909
B000GB1R5K,15,4.666666666666667
B000GB1R5U,14,4.642857142857143
B000GB1R6O,5,3.6
B000GB1R78,13,4
B000GB1R7S,22,4.681818181818182
B000GB1R8M,13,4.769230769230769
B000GB1R96,9,4.111111111111111
B000GB1RAA,8,4.5
B000GB1RBY,21,4.523809523809524
B000GB1RC8,8,4.375
B000GB1RDM,6,4.666666666666667
B000GB1RFK,7,3.857142857142857
B000GB247A,7,4.428571428571429
B000GBAFNA,7,4.857142857142857
B000GC7F28,16,4.3125
B000GC7FAK,12,4.416666666666667
B000GCZG2Y,6,4
B000GD9XKO,6,4.666666666666667
B000GDC5KO,14,4.857142857142857
B000GE5PLE,6,2.8333333333333335
B000GELEZ0,12,3.5833333333333335
B000GEQV1C,5,4.8
B000GF2QLU,5,3.4
B000GF64XQ,19,4.842105263157895
B000GF69A4,6,4.833333333333333
B000GF6XSM,16,4.3125
B000GF717E,5,4.6
B000GFOZCI,11,4.363636363636363
B000GGMCEU,13,3.6923076923076925
B000GGNR26,5,4.6
B000GGTWNY,6,3.5
B000GHA0WK,8,4.875
B000GHGDJO,13,3.923076923076923
B000GHGDRQ,15,4.066666666666666
B000GHGJL6,9,4.888888888888889
B000GHMQWW,15,4.2
B000GHMRFI,13,3.8461538461538463
B000GHMS02,6,3.8333333333333335
B000GHO5RQ,7,4.428571428571429
B000GIP94I,18,3.8333333333333335
B000GIPENY,39,4.538461538461538
B000GIQVLS,9,5
B000GISJR2,7,4.571428571428571
B000GISJRC,22,4.181818181818182
B000GISJT0,12,4.25
B000GISWI8,12,3.8333333333333335
B000GIYPMU,5,4.2
B000GJYKWY,11,4.454545454545454
B000GKU3YW,11,3.4545454545454546
B000GKUGC6,11,4.909090909090909
B000GL1EGW,13,4.384615384615385
B000GLJH02,5,5
B000GLP77O,6,4.166666666666667
B000GOD5XE,9,4.666666666666667
B000GONRKK,15,4.066666666666666
B000GOVRDE,128,4.390625
B000GPGWZG,82,4.2439024390243905
B000GQDUIW,9,4
B000GQFR1A,9,4.111111111111111
B000GR9J90,5,4.6
B000GSM5N6,11,4.545454545454546
B000GUFXXS,42,4.119047619047619
B000GVMK8S,29,4.586206896551724
B000GW35LI,7,5
B000GWDZFO,5,4.6
B000GWQKW4,5,4.2
B000GX1TPQ,59,4.559322033898305
B000GX3IKK,8,4.5
B000GX3IL4,11,4.2727272727272725
B000GX3ILO,15,4.2
B000GX6SR0,6,3.3333333333333335
B000GX6U8W,5,4.2
B000GX6VSQ,5,4.4
B000GX8WA6,5,4.4
B000GX8WAG,12,3.8333333333333335
B000GXAUYW,5,4.4
B000GXPD7G,37,4.621621621621622
B000GXQMI0,13,4.6923076923076925
B000GYAKW8,5,4.8
B000GYN2TG,13,3.8461538461538463
B000GYR9G8,5,4.4
B000GYU3HU,5,3.8
B000GYW3P0,6,4.166666666666667
B000GYZSZM,7,4.571428571428571
B000GZQHKG,21,4.857142857142857
B000GZR3YA,5,4.2
B000H0GFFM,6,4.833333333333333
B000H0K3KK,5,5
B000H0O7M0,5,5
B000H0V944,5,4.2
B000H0VASE,30,4.233333333333333
B000H0VBNI,14,3.5
B000H0VBYC,10,3.8
B000H10RPU,11,4.636363636363637
B000H1AGAQ,37,3.918918918918919
